  itemid,                     name, sell01,  buy01,          price01, stock01, sell12,  buy12,          price12, stock12
   16515,             Colichemarde,      1,      1,           100000,       5,      0,      1,                1,       5
   16516,                       Jr,      1,      1,            15000,       5,      0,      1,                1,       5
   16517,                    Degen,      1,      1,            10000,       5,      0,      1,                1,       5
   16518,            Mythril Degen,      1,      1,            10000,       5,      0,      1,                1,       5
   16519,                Schlaeger,      1,      1,            50000,       5,      0,      1,                1,       5
   16520,                   Verdun,      1,      1,            20000,       5,      0,      1,                1,       5
   16521,                   Rapier,      1,      1,            10000,       5,      0,      1,                1,       5
   16522,              Flame Degen,      1,      1,            10000,       5,      0,      1,                1,       5
   16523,               Holy Degen,      1,      1,            25000,       5,      0,      1,                1,       5
   16524,                  Fleuret,      1,      1,            10000,       5,      0,      1,                1,       5
   16525,           Hornet Fleuret,      1,      1,            15000,       5,      0,      1,                1,       5
   16526,                  Schwert,      1,      1,            20000,       5,      0,      1,                1,       5
   16527,                     Epee,      1,      1,            50000,       5,      0,      1,                1,       5
   16528,            Bloody Rapier,      1,      1,            50000,       5,      0,      1,                1,       5
   16529,        Musketeer's Sword,      1,      1,            10000,       5,      0,      1,                1,       5
   16530,                   Xiphos,      1,      1,             4000,       5,      0,      1,                1,       5
   16531,             Brass Xiphos,      1,      1,             2000,       5,      0,      1,                1,       5
   16532,                  Gladius,      1,      1,            20000,       5,      0,      1,                1,       5
   16533,            Ancient Sword,      1,      1,            15000,       5,      0,      1,                1,       5
   16534,              Onion Sword,      1,      1,             2000,       5,      0,      1,                1,       5
   16535,             Bronze Sword,      1,      1,             2000,       5,      0,      1,                1,       5
   16536,               Iron Sword,      1,      1,             6500,       5,      0,      1,                1,       5
   16537,            Mythril Sword,      1,      1,            30000,       5,      0,      1,                1,       5
   16538,          Darksteel Sword,      1,      1,            15000,       5,      0,      1,                1,       5
   16539,             Cermet Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16541,               Jagdplaute,      1,      1,            30000,       5,      0,      1,                1,       5
   16542,               Wing Sword,      1,      1,           300000,       5,      0,      1,                1,       5
   16543,               Fire Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16544,                      Ryl,      1,      1,             2000,       5,      0,      1,                1,       5
   16545,               Broadsword,      1,      1,            10000,       5,      0,      1,                1,       5
   16546,               Katzbalger,      1,      1,            30000,       5,      0,      1,                1,       5
   16547,                  Anelace,      1,      1,           100000,       5,      0,      1,                1,       5
   16548,              Coral Sword,      1,      1,            50000,       5,      0,      1,                1,       5
   16549,             Divine Sword,      1,      1,            30000,       5,      0,      1,                1,       5
   16550,           Hallowed Sword,      1,      1,            50000,       5,      0,      1,                1,       5
   16551,                   Sapara,      1,      1,             2000,       5,      0,      1,                1,       5
  itemid,                     name, sell01,  buy01,          price01, stock01, sell12,  buy12,          price12, stock12
   16552,                 Scimitar,      1,      1,             3000,       5,      0,      1,                1,       5
   16553,                   Tulwar,      1,      1,            20000,       5,      0,      1,                1,       5
   16554,                   Hanger,      1,      1,            20000,       5,      0,      1,                1,       5
   16556,             Bloody Blade,      1,      1,            50000,       5,      0,      1,                1,       5
   16557,                      Msk,      1,      1,            49500,       5,      0,      1,                1,       5
   16558,                 Falchion,      1,      1,            10000,       5,      0,      1,                1,       5
   16559,       Darksteel Falchion,      1,      1,            40000,       5,      0,      1,                1,       5
   16560,                  Cutlass,      1,      1,            50000,       5,      0,      1,                1,       5
   16562,         Platinum Cutlass,      1,      1,           100000,       5,      0,      1,                1,       5
   16563,               Rune Blade,      1,      1,            50000,       5,      0,      1,                1,       5
   16564,              Flame Blade,      1,      1,            10500,       5,      0,      1,                1,       5
   16565,                   Spatha,      1,      1,             1000,       5,      0,      1,                1,       5
   16566,                Longsword,      1,      1,            10000,       5,      0,      1,                1,       5
   16567,           Knight's Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16568,                    Saber,      1,      1,            40000,       5,      0,      1,                1,       5
   16569,               Gold Sword,      1,      1,            30000,       5,      0,      1,                1,       5
   16571,                        T,      1,      1,            20000,       5,      0,      1,                1,       5
   16572,               Bee Spatha,      1,      1,             5000,       5,      0,      1,                1,       5
   16576,            Hunting Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16577,            Bastard Sword,      1,      1,            70000,       5,      0,      1,                1,       5
   16578,                  Espadon,      1,      1,            10000,       5,      0,      1,                1,       5
   16579,                  Kaskara,      1,      1,            50000,       5,      0,      1,                1,       5
   16580,               Bloodsword,      1,      1,            30000,       5,      0,      1,                1,       5
   16581,               Holy Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16583,                 Claymore,      1,      1,            10000,       5,      0,      1,                1,       5
   16584,         Mythril Claymore,      1,      1,            10000,       5,      0,      1,                1,       5
   16585,                      Dst,      1,      1,            50000,       5,      0,      1,                1,       5
   16587,               Gold Algol,      1,      1,           200000,       5,      0,      1,                1,       5
   16588,           Flame Claymore,      1,      1,            10000,       5,      0,      1,                1,       5
   16589,                 Two-Hand,      1,      1,            20000,       5,      0,      1,                1,       5
   16590,               Greatsword,      1,      1,            10000,       5,      0,      1,                1,       5
   16591,               Zweihander,      1,      1,           150000,       5,      0,      1,                1,       5
   16593,              Plain Sword,      1,      1,            10000,       5,      0,      1,                1,       5
   16594,            Inferno Sword,      1,      1,            10000,       5,      0,      1,                1,       5
   16595,                  Ram-Dao,      1,      1,            20000,       5,      0,      1,                1,       5
   16596,                Flamberge,      1,      1,            40000,       5,      0,      1,                1,       5
   16597,                    Nagan,      1,      1,           300000,       5,      0,      1,                1,       5
   16599,                      Ryl,      1,      1,            70000,       5,      0,      1,                1,       5
   16600,                Wax Sword,      1,      1,             5000,       5,      0,      1,                1,       5
   16601,                      Ryl,      1,      1,            10000,       5,      0,      1,                1,       5
   16603,            Halo Claymore,      1,      1,           100000,       5,      0,      1,                1,       5
   16604,           Save The Queen,      1,      1,            30000,       5,      0,      1,                1,       5
   16605,          Enhancing Sword,      1,      1,            50000,       5,      0,      1,                1,       5
   16606,         Rusty Greatsword,      1,      1,            20000,       5,      0,      1,                1,       5
   16608,                Gladiator,      1,      1,            20000,       5,      0,      1,                1,       5
   16609,             Bloody Sword,      1,      1,            50000,       5,      0,      1,                1,       5
   16610,             Wax Sword +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16611,            Bee Spatha +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16612,                 Saber +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16613,             Spirit Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16614,                 Knife +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16615,              Falchion +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16616,            Zweihander +1,      1,      1,           200000,       5,      0,      1,                1,       5
   16617,                  Tuck +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16618,           Mailbreaker +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16620,           Merman's Sword,      0,      1,                1,       5,      0,      1,                1,       5
   16621,              Flame Sword,      1,      1,            25000,       5,      0,      1,                1,       5
   16623,          Bronze Sword +1,      1,      1,             6000,       5,      0,      1,                1,       5
   16624,                Xiphos +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16625,              Scimitar +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16626,            Iron Sword +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16627,                Spatha +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16628,             Longsword +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16629,              Small Sword,      1,      1,             5000,       5,      0,      1,                1,       5
   16630,            Striker Sword,      1,      1,            50000,       5,      0,      1,                1,       5
   16631,             Kaiser Sword,      1,      1,            10000,       5,      0,      1,                1,       5
   16632,                 Bilbo +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16633,                 Degen +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16634,            Broadsword +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16635,         Mythril Sword +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16636,                Tulwar +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16637,             Deathbringer,      1,      1,            20000,       5,      0,      1,                1,       5
   16638,              Claymore +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16639,            Fine Claymore,      1,      1,            40000,       5,      0,      1,                1,       5
   16640,               Bronze Axe,      1,      1,             3000,       5,      0,      1,                1,       5
   16641,                Brass Axe,      1,      1,             2000,       5,      0,      1,                1,       5
   16642,                 Bone Axe,      1,      1,             2000,       5,      0,      1,                1,       5
   16643,                Battleaxe,      1,      1,             3000,       5,      0,      1,                1,       5
   16644,              Mythril Axe,      1,      1,            15000,       5,      0,      1,                1,       5
   16645,            Darksteel Axe,      1,      1,            15000,       5,      0,      1,                1,       5
   16646,            Bronze Axe +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16647,                 Rune Axe,      1,      1,            49500,       5,      0,      1,                1,       5
   16648,        Legionnaire's Axe,      1,      1,             4000,       5,      0,      1,                1,       5
   16649,                Bone Pick,      1,      1,             2000,       5,      0,      1,                1,       5
   16650,                 War Pick,      1,      1,            10000,       5,      0,      1,                1,       5
   16651,             Mythril Pick,      1,      1,            20000,       5,      0,      1,                1,       5
   16652,           Darksteel Pick,      1,      1,            50000,       5,      0,      1,                1,       5
   16653,                  Nadziak,      1,      1,            30000,       5,      0,      1,                1,       5
   16655,               Rusty Pick,      1,      1,             4000,       5,      0,      1,                1,       5
   16657,                    Tabar,      1,      1,            20000,       5,      0,      1,                1,       5
   16658,          Darksteel Tabar,      1,      1,           100000,       5,      0,      1,                1,       5
   16659,                 Tabarzin,      1,      1,           200000,       5,      0,      1,                1,       5
   16660,               Doom Tabar,      1,      1,            10000,       5,      0,      1,                1,       5
   16661,             Brass Axe +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16662,            Doom Tabar +1,      0,      1,                1,       5,      0,      1,                1,       5
   16663,             Battleaxe +1,      1,      1,            25000,       5,      0,      1,                1,       5
   16664,              War Pick +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16665,           Mythril Axe +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16666,              Bone Axe +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16667,                Light Axe,      1,      1,             2000,       5,      0,      1,                1,       5
  itemid,                     name, sell01,  buy01,          price01, stock01, sell12,  buy12,          price12, stock12
   16668,             Bone Pick +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16669,                      Cmb,      1,      1,            35000,       5,      0,      1,                1,       5
   16670,          Mythril Pick +1,      1,      1,            25000,       5,      0,      1,                1,       5
   16671,                 Tabar +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16672,              Tigerhunter,      1,      1,            15000,       5,      0,      1,                1,       5
   16673,            Warrior's Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16674,               Emeth Pick,      1,      1,             5000,       5,      0,      1,                1,       5
   16675,                Storm Axe,      1,      1,            15500,       5,      0,      1,                1,       5
   16676,               Viking Axe,      1,      1,            15000,       5,      0,      1,                1,       5
   16677,         Darksteel Axe +1,      1,      1,            50000,       5,      0,      1,                1,       5
   16679,              Wrath Tabar,      1,      1,           120000,       5,      0,      1,                1,       5
   16682,        Darksteel Pick +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16683,                      Dst,      1,      1,           100000,       5,      0,      1,                1,       5
   16684,           Kabrakan's Axe,      1,      1,            80000,       5,      0,      1,                1,       5
   16685,               Nadziak +1,      1,      1,          2000000,       5,      0,      1,                1,       5
   16686,               Arcanabane,      1,      1,            10000,       5,      0,      1,                1,       5
   16687,              Platoon Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16688,         Mythril Claws +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16689,        Brass Knuckles +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16690,                 Cesti +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16691,                      Ryl,      1,      1,             2000,       5,      0,      1,                1,       5
   16692,                      Psn,      1,      1,            10000,       5,      0,      1,                1,       5
   16693,         Poison Katars +1,      1,      1,            28000,       5,      0,      1,                1,       5
   16694,                      Tct,      1,      1,            40000,       5,      0,      1,                1,       5
   16695,                Katars +1,      1,      1,            35000,       5,      0,      1,                1,       5
   16696,                 Patas +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16697,                      Dst,      1,      1,            20000,       5,      0,      1,                1,       5
   16698,                      Dst,      1,      1,           150000,       5,      0,      1,                1,       5
   16699,              Himantes +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16700,          Poison Cesti +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16701,         Strike Baghnakhs,      1,      1,            10000,       5,      0,      1,                1,       5
   16702,         Cougar Baghnakhs,      1,      1,            30000,       5,      0,      1,                1,       5
   16703,          Impact Knuckles,      1,      1,            10000,       5,      0,      1,                1,       5
   16704,            Butterfly Axe,      1,      1,             5000,       5,      0,      1,                1,       5
   16705,                 Greataxe,      1,      1,            10000,       5,      0,      1,                1,       5
   16706,                Heavy Axe,      1,      1,            20000,       5,      0,      1,                1,       5
   16707,                     Bhuj,      1,      1,            40000,       5,      0,      1,                1,       5
   16708,            Horror Voulge,      1,      1,            15000,       5,      0,      1,                1,       5
   16709,              Inferno Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16710,               Gigant Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16711,              Demon's Axe,      1,      1,            40000,       5,      0,      1,                1,       5
   16712,          Centurion's Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16713,             Hellfire Axe,      1,      1,            15000,       5,      0,      1,                1,       5
   16714,              Neckchopper,      1,      1,            50000,       5,      0,      1,                1,       5
   16716,         Butterfly Axe +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16717,              Greataxe +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16718,             Heavy Axe +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16719,                 Moth Axe,      1,      1,            30000,       5,      0,      1,                1,       5
   16720,                Plantbane,      1,      1,            20000,       5,      0,      1,                1,       5
   16721,            Huge Moth Axe,      1,      1,            10000,       5,      0,      1,                1,       5
   16723,              Executioner,      1,      1,            50000,       5,      0,      1,                1,       5
   16724,                Heavy Dst,      1,      1,            50000,       5,      0,      1,                1,       5
   16725,              Massive Dst,      1,      1,           200000,       5,      0,      1,                1,       5
   16726,            Forseti's Axe,      1,      1,            15000,       5,      0,      1,                1,       5
   16729,          Berserker's Axe,      1,      1,            50000,       5,      0,      1,                1,       5
   16730,             Colossal Axe,      1,      1,            30000,       5,      0,      1,                1,       5
   16731,          Colossal Axe +1,      1,      1,            90000,       5,      0,      1,                1,       5
   16732,                      Bas,      1,      1,            15000,       5,      0,      1,                1,       5
   16733,        Republic Greataxe,      1,      1,            40000,       5,      0,      1,                1,       5
   16736,                Dagger +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16737,              Baselard +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16738,        Mythril Dagger +1,      1,      1,             8000,       5,      0,      1,                1,       5
   16739,         Mythril Knife +1,      1,      1,             5050,       5,      0,      1,                1,       5
   16740,          Brass Dagger +1,      1,      1,             5000,       5,      0,      1,                1,       5
   16741,         Poison Dagger +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16742,          Poison Knife +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16743,          Python Baselard,      1,      1,             5000,       5,      0,      1,                1,       5
   16744,                      Ryl,      1,      1,             5000,       5,      0,      1,                1,       5
   16745,        Decurion's Dagger,      1,      1,            10000,       5,      0,      1,                1,       5
   16746,        Mercenary's Knife,      1,      1,            20000,       5,      0,      1,                1,       5
   16747,                      Mrc,      1,      1,            30000,       5,      0,      1,                1,       5
   16748,                 Kukri +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16749,                  Kris +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16750,         Mythril Kukri +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16751,                      Dst,      1,      1,            20000,       5,      0,      1,                1,       5
   16752,            Fine Baselard,      1,      1,            15000,       5,      0,      1,                1,       5
   16753,        Ceremonial Dagger,      1,      1,            20000,       5,      0,      1,                1,       5
   16754,           Parrying Knife,      1,      1,            10000,       5,      0,      1,                1,       5
   16755,           Archer's Knife,      1,      1,            30000,       5,      0,      1,                1,       5
   16757,          Corsair's Knife,      1,      1,            16000,       5,      0,      1,                1,       5
   16758,                      Dst,      1,      1,            30000,       5,      0,      1,                1,       5
   16759,           Darksteel Kris,      1,      1,            40000,       5,      0,      1,                1,       5
   16760,        Darksteel Kris +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16762,           Venom Knife +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16763,       Darksteel Kukri +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16765,              Lust Dagger,      1,      1,            10000,       5,      0,      1,                1,       5
   16767,            Triple Dagger,      1,      1,            10000,       5,      0,      1,                1,       5
   16768,           Bronze Zaghnal,      1,      1,             4000,       5,      0,      1,                1,       5
   16769,            Brass Zaghnal,      1,      1,             2000,       5,      0,      1,                1,       5
   16770,                  Zaghnal,      1,      1,            15000,       5,      0,      1,                1,       5
   16771,                Falcastra,      1,      1,            15000,       5,      0,      1,                1,       5
   16772,         Brass Zaghnal +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16773,             Cruel Scythe,      1,      1,            14000,       5,      0,      1,                1,       5
   16774,                   Scythe,      1,      1,            20000,       5,      0,      1,                1,       5
   16775,           Mythril Scythe,      1,      1,            20000,       5,      0,      1,                1,       5
   16776,                      Mrc,      1,      1,            20000,       5,      0,      1,                1,       5
   16777,             Death Scythe,      1,      1,            90000,       5,      0,      1,                1,       5
   16778,                      Brz,      1,      1,            40000,       5,      0,      1,                1,       5
   16779,               Zaghnal +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16780,                      Lgn,      1,      1,             8500,       5,      0,      1,                1,       5
  itemid,                     name, sell01,  buy01,          price01, stock01, sell12,  buy12,          price12, stock12
   16781,                Scythe +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16782,        Mythril Scythe +1,      1,      1,            46000,       5,      0,      1,                1,       5
   16783,              Plantreaper,      1,      1,             5000,       5,      0,      1,                1,       5
   16784,              Frostreaper,      1,      1,            10000,       5,      0,      1,                1,       5
   16785,                Harvester,      1,      1,            10000,       5,      0,      1,                1,       5
   16786,                      Brb,      1,      1,             5000,       5,      0,      1,                1,       5
   16787,              Demonslicer,      1,      1,             7000,       5,      0,      1,                1,       5
   16788,         Vassago's Scythe,      1,      1,            80000,       5,      0,      1,                1,       5
   16789,         Darksteel Scythe,      1,      1,            30000,       5,      0,      1,                1,       5
   16790,                      Dst,      1,      1,            40000,       5,      0,      1,                1,       5
   16791,          Death Scythe +1,      1,      1,           100000,       5,      0,      1,                1,       5
   16792,        Goshisho's Scythe,      1,      1,            30000,       5,      0,      1,                1,       5
   16794,              Bone Scythe,      1,      1,            30000,       5,      0,      1,                1,       5
   16795,           Bone Scythe +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16796,          Mythril Zaghnal,      1,      1,            20000,       5,      0,      1,                1,       5
   16797,       Mythril Zaghnal +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16799,                      Snr,      1,      1,            50000,       5,      0,      1,                1,       5
   16800,        Knight's Sword +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16801,                Sapara +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16802,          Brass Xiphos +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16803,               Fleuret +1,      1,      1,            11000,       5,      0,      1,                1,       5
   16804,           Flame Blade +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16805,                      Ryl,      1,      1,            15000,       5,      0,      1,                1,       5
   16806,        Centurion's Sword,      1,      1,            15000,       5,      0,      1,                1,       5
   16807,                      Cmb,      1,      1,            20000,       5,      0,      1,                1,       5
   16808,                      Wis,      1,      1,            30000,       5,      0,      1,                1,       5
   16809,                      Wis,      1,      1,            30000,       5,      0,      1,                1,       5
   16810,                      Tct,      1,      1,            40000,       5,      0,      1,                1,       5
   16811,                      Dst,      1,      1,            40000,       5,      0,      1,                1,       5
   16812,                War Sword,      1,      1,            20000,       5,      0,      1,                1,       5
   16813,             Schlaeger +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16814,           Crescent Sword,      1,      1,            40000,       5,      0,      1,                1,       5
   16815,         Mythril Degen +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16816,            Holy Sword +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16817,            Holy Degen +1,      1,      1,            35000,       5,      0,      1,                1,       5
   16819,         Mithran Scimitar,      1,      1,            50000,       5,      0,      1,                1,       5
   16820,            Strider Sword,      1,      1,             5000,       5,      0,      1,                1,       5
   16821,              Duel Rapier,      1,      1,            20000,       5,      0,      1,                1,       5
   16822,            Crimson Blade,      1,      1,            10000,       5,      0,      1,                1,       5
   16823,           Flame Degen +1,      1,      1,            30000,       5,      0,      1,                1,       5
   16824,           Carnage Rapier,      1,      1,           100000,       5,      0,      1,                1,       5
   16825,          Cermet Sword +1,      1,      1,            44500,       5,      0,      1,                1,       5
   16826,          Divine Sword +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16827,            Carnage Blade,      1,      1,           190000,       5,      0,      1,                1,       5
   16828,         Bastard Sword +1,      1,      1,            80000,       5,      0,      1,                1,       5
   16830,           Gluttony Sword,      1,      1,            40000,       5,      0,      1,                1,       5
   16831,           Greed Scimitar,      1,      1,            60000,       5,      0,      1,                1,       5
   16832,                  Harpoon,      1,      1,             2000,       5,      0,      1,                1,       5
   16833,             Bronze Spear,      1,      1,             4000,       5,      0,      1,                1,       5
   16834,              Brass Spear,      1,      1,             5000,       5,      0,      1,                1,       5
   16835,                    Spear,      1,      1,             2000,       5,      0,      1,                1,       5
   16836,                  Halberd,      1,      1,            30000,       5,      0,      1,                1,       5
   16837,                  Trident,      1,      1,            30000,       5,      0,      1,                1,       5
   16839,                 Partisan,      1,      1,            20000,       5,      0,      1,                1,       5
   16840,                Ox Tongue,      1,      1,            30000,       5,      0,      1,                1,       5
   16841,             Wyvern Spear,      1,      1,            80000,       5,      0,      1,                1,       5
   16842,             Golden Spear,      1,      1,            27500,       5,      0,      1,                1,       5
   16844,                      Ryl,      1,      1,            10000,       5,      0,      1,                1,       5
   16845,                    Lance,      1,      1,            20000,       5,      0,      1,                1,       5
   16846,             Bloody Lance,      1,      1,            30000,       5,      0,      1,                1,       5
   16847,            Mythril Lance,      1,      1,            40000,       5,      0,      1,                1,       5
   16848,          Darksteel Lance,      1,      1,            20000,       5,      0,      1,                1,       5
   16849,             Cermet Lance,      1,      1,            10000,       5,      0,      1,                1,       5
   16850,          Mercurial Spear,      1,      1,           400000,       5,      0,      1,                1,       5
   16851,                        R,      1,      1,            10000,       5,      0,      1,                1,       5
   16852,                      Ryl,      1,      1,             4000,       5,      0,      1,                1,       5
   16853,           Lizard Piercer,      1,      1,            10000,       5,      0,      1,                1,       5
   16855,           Colossal Lance,      1,      1,            30000,       5,      0,      1,                1,       5
   16856,                  Obelisk,      1,      1,            10000,       5,      0,      1,                1,       5
   16857,               Wind Spear,      1,      1,            10000,       5,      0,      1,                1,       5
   16858,             Sacred Lance,      1,      1,            50000,       5,      0,      1,                1,       5
   16859,          Bronze Spear +1,      1,      1,            25000,       5,      0,      1,                1,       5
   16860,               Holy Lance,      1,      1,            27500,       5,      0,      1,                1,       5
   16861,                Ice Lance,      1,      1,            10000,       5,      0,      1,                1,       5
   16862,               Harpoon +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16863,              Cruel Spear,      1,      1,            10000,       5,      0,      1,                1,       5
   16864,           Brass Spear +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16865,                 Spear +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16866,               Halberd +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16867,              Orc Piercer,      1,      1,             2000,       5,      0,      1,                1,       5
   16868,            Heavy Halberd,      1,      1,            20000,       5,      0,      1,                1,       5
   16869,             Thundercloud,      1,      1,             5000,       5,      0,      1,                1,       5
   16870,               Envy Spear,      1,      1,            22145,       5,      0,      1,                1,       5
   16871,                 Kamayari,      1,      1,            50000,       5,      0,      1,                1,       5
   16872,              Kamayari +1,      1,      1,            50000,       5,      0,      1,                1,       5
   16873,          Wyvern Spear +1,      1,      1,           150000,       5,      0,      1,                1,       5
   16874,              Partisan +1,      1,      1,            50000,       5,      0,      1,                1,       5
   16875,          Golden Spear +1,      1,      1,           100000,       5,      0,      1,                1,       5
   16876,                 Lance +1,      1,      1,            40000,       5,      0,      1,                1,       5
   16877,         Mythril Lance +1,      1,      1,            50000,       5,      0,      1,                1,       5
   16878,                      Dst,      1,      1,           100000,       5,      0,      1,                1,       5
   16879,          Cermet Lance +1,      1,      1,            90000,       5,      0,      1,                1,       5
   16880,            Holy Lance +1,      1,      1,            50000,       5,      0,      1,                1,       5
   16881,            Carnage Lance,      1,      1,                1,       5,      0,      1,                1,       5
   16883,            Monsoon Spear,      1,      1,            10000,       5,      0,      1,                1,       5
   16886,                      Gnd,      1,      1,            60000,       5,      0,      1,                1,       5
   16888,              Battle Fork,      1,      1,            20000,       5,      0,      1,                1,       5
   16889,           Battle Fork +1,      1,      1,           160000,       5,      0,      1,                1,       5
   16890,            Obelisk Lance,      1,      1,            30000,       5,      0,      1,                1,       5
   16891,         Obelisk Lance +1,      1,      1,           100000,       5,      0,      1,                1,       5
  itemid,                     name, sell01,  buy01,          price01, stock01, sell12,  buy12,          price12, stock12
   16893,                      Rsv,      1,      1,            15000,       5,      0,      1,                1,       5
   16895,             Ice Lance +1,      1,      1,            15000,       5,      0,      1,                1,       5
   16896,                    Kunai,      1,      1,             2000,       5,      0,      1,                1,       5
   16897,                Kageboshi,      1,      1,            13000,       5,      0,      1,                1,       5
   16900,                Wakizashi,      1,      1,             4000,       5,      0,      1,                1,       5
   16901,                  Kodachi,      1,      1,            10000,       5,      0,      1,                1,       5
   16902,             Sakurafubuki,      1,      1,            30000,       5,      0,      1,                1,       5
   16903,               Kabutowari,      1,      1,            40000,       5,      0,      1,                1,       5
   16904,                     Fudo,      1,      1,            30000,       5,      0,      1,                1,       5
   16905,                   Bokuto,      1,      1,            10000,       5,      0,      1,                1,       5
   16906,                   Mokuto,      1,      1,            10000,       5,      0,      1,                1,       5
   16907,                   Busuto,      1,      1,            10000,       5,      0,      1,                1,       5
   16908,                     Yoto,      1,      1,            10000,       5,      0,      1,                1,       5
   16909,                 Kororito,      1,      1,            10000,       5,      0,      1,                1,       5
   16910,                Mamushito,      1,      1,            10000,       5,      0,      1,                1,       5
   16913,                  Shinogi,      1,      1,            20000,       5,      0,      1,                1,       5
   16914,                 Kunai +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16915,                     Hien,      1,      1,             8000,       5,      0,      1,                1,       5
   16916,                  Hien +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16917,                   Suzume,      1,      1,             5000,       5,      0,      1,                1,       5
   16918,             Wakizashi +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16919,           Shinobi-Gatana,      1,      1,             4000,       5,      0,      1,                1,       5
   16920,        Shinobi-Gatana +1,      1,      1,            47500,       5,      0,      1,                1,       5
   16921,               Kodachi +1,      1,      1,            10000,       5,      0,      1,                1,       5
   16922,          Sakurafubuki +1,      1,      1,            20000,       5,      0,      1,                1,       5
   16923,            Kabutowari +1,      1,      1,            70000,       5,      0,      1,                1,       5
   16924,                    Hocho,      1,      1,          3000000,       5,      0,      1,                1,       5
   16925,                Mokuto +1,      1,      1,            10000,       5,      0,      1,                1,       5
